StoreID,StoreName,City,ClimateTag,StyleCode,StyleName,Colour,Brick,Segment,Fabric,CurrentStock,ReorderPoint,SafetyStock,StockStatus,LastUpdated
ST08,Store 8,Pune,"Mild, fashion-forward",RDW300,RainDance Windcheater,Yellow,Jacket,Kids,Nylon,162,48,32,IN_STOCK,2025-12-06 08:20:41
ST08,Store 8,Pune,"Mild, fashion-forward",SBD931,SummerBloom Dress,Peach,Dress,Womens,Rayon,52,15,10,IN_STOCK,2025-12-06 08:20:41
ST08,Store 8,Pune,"Mild, fashion-forward",SFL909,SparkFest Lehenga Set,Fuchsia,Lehenga Set,Girls,Silk Blend,145,43,29,IN_STOCK,2025-12-06 08:20:41
ST08,Store 8,Pune,"Mild, fashion-forward",SGP880,StormGuard Parka,Deep Green,Jacket,Mens,Polyester,72,21,14,IN_STOCK,2025-12-06 08:20:41
ST08,Store 8,Pune,"Mild, fashion-forward",SKT145,SunSafe Kids Tee,Orange,T-Shirt,Kids,Cotton,203,60,40,IN_STOCK,2025-12-06 08:20:41
ST08,Store 8,Pune,"Mild, fashion-forward",SRS744,Sunset Resort Shirt,Coral,Shirt,Mens,Rayon,121,36,24,IN_STOCK,2025-12-06 08:20:41
ST08,Store 8,Pune,"Mild, fashion-forward",SYL330,Studio Yoga Leggings,Black,Leggings,Womens,Nylon-Spandex,135,40,27,IN_STOCK,2025-12-06 08:20:41
ST08,Store 8,Pune,"Mild, fashion-forward",TFC331,TerraFlex Cargo,Khaki,Cargo,Mens,Twill,79,23,15,IN_STOCK,2025-12-06 08:20:41
ST08,Store 8,Pune,"Mild, fashion-forward",TFS522,TerraForm Shorts,Beige,Shorts,Mens,Cotton Twill,91,27,18,IN_STOCK,2025-12-06 08:20:41
ST08,Store 8,Pune,"Mild, fashion-forward",TTP665,TrailBlaze Trackpant,Charcoal,Jogger,Mens,Poly Knit,114,34,22,IN_STOCK,2025-12-06 08:20:41
ST08,Store 8,Pune,"Mild, fashion-forward",UEO543,UrbanEdge Overshirt,Charcoal,Shirt,Mens,Twill,175,52,35,IN_STOCK,2025-12-06 08:20:41
ST08,Store 8,Pune,"Mild, fashion-forward",ULP019,UltraLite Polo,Sky Blue,T-Shirt,Mens,Pique Knit,248,74,49,IN_STOCK,2025-12-06 08:20:41
ST08,Store 8,Pune,"Mild, fashion-forward",WJS555,Weekend Jog Set,Navy,Tracksuit,Mens,Cotton Blend,141,42,28,IN_STOCK,2025-12-06 08:20:41
ST08,Store 8,Pune,"Mild, fashion-forward",WST661,WinterShield Thermal,Charcoal,Thermal,Mens,Thermal Cotton,41,12,8,IN_STOCK,2025-12-06 08:20:41
ST09,Store 9,Kolkata,Humid + festive,AAS711,AeroActive Shorts,Black,Shorts,Mens,Poly Knit,110,33,22,IN_STOCK,2025-12-06 08:20:41
ST09,Store 9,Kolkata,Humid + festive,ADJ660,AllDay Denim Jogger,Dark Blue,Jogger,Mens,Denim,152,45,30,IN_STOCK,2025-12-06 08:20:41
ST09,Store 9,Kolkata,Humid + festive,ALV310,AeroLite Vest,Black,Vest,Mens,Poly Blend,125,37,25,IN_STOCK,2025-12-06 08:20:41
ST09,Store 9,Kolkata,Humid + festive,APJ001,Alpine Puffer Jacket,Navy,Jacket,Mens,Polyester,39,11,7,IN_STOCK,2025-12-06 08:20:41
ST09,Store 9,Kolkata,Humid + festive,BLK212,BreezeLite Kurta,Teal,Kurta,Mens,Cotton-Linen,115,34,23,IN_STOCK,2025-12-06 08:20:41
ST09,Store 9,Kolkata,Humid + festive,BOS120,Boardroom Oxford Shirt,Light Blue,Shirt,Mens,Oxford Cotton,153,45,30,IN_STOCK,2025-12-06 08:20:41
ST09,Store 9,Kolkata,Humid + festive,BSS260,Bedtime Story Set,Baby Blue,Pyjama Set,Kids,Cotton,148,44,29,IN_STOCK,2025-12-06 08:20:41
ST09,Store 9,Kolkata,Humid + festive,CLS920,Coastline Linen Shirt,Sand,Shirt,Mens,Linen,143,42,28,IN_STOCK,2025-12-06 08:20:41
ST09,Store 9,Kolkata,Humid + festive,CLT612,CloudSoft Lounge Tee,Grey,T-Shirt,Mens,Cotton,243,72,48,IN_STOCK,2025-12-06 08:20:41
ST09,Store 9,Kolkata,Humid + festive,CMH215,ChillMode Hoodie,Bottle Green,Hoodie,Mens,Fleece,107,32,21,IN_STOCK,2025-12-06 08:20:41
ST09,Store 9,Kolkata,Humid + festive,CNPS778,CozyNest Pyjama Set,Lavender,Pyjama Set,Womens,Cotton,198,59,39,IN_STOCK,2025-12-06 08:20:41
ST09,Store 9,Kolkata,Humid + festive,CSC332,CityStride Chinos,Stone,Trousers,Mens,Cotton,96,28,19,IN_STOCK,2025-12-06 08:20:41
ST09,Store 9,Kolkata,Humid + festive,CWS888,CloudWalk Sneakers,White,Shoes,Mens,Mesh,182,54,36,IN_STOCK,2025-12-06 08:20:41
ST09,Store 9,Kolkata,Humid + festive,DFJ821,Denim Force Jeans,Indigo,Jeans,Mens,Denim,108,32,21,IN_STOCK,2025-12-06 08:20:41
ST09,Store 9,Kolkata,Humid + festive,EVT040,Everyday Tank,White,Vest,Mens,Cotton,129,38,25,IN_STOCK,2025-12-06 08:20:41
ST09,Store 9,Kolkata,Humid + festive,FAK288,FestiveAura Kurta,Mustard,Kurta,Womens,Rayon-Silk,142,42,28,IN_STOCK,2025-12-06 08:20:41
ST09,Store 9,Kolkata,Humid + festive,FSK507,FestiveSpark Kurta,Emerald,Kurta,Mens,Silk Blend,155,46,31,IN_STOCK,2025-12-06 08:20:41
ST09,Store 9,Kolkata,Humid + festive,GSJ014,Glacier Shield Jacket,Olive,Jacket,Mens,Nylon Blend,36,10,7,IN_STOCK,2025-12-06 08:20:41
ST09,Store 9,Kolkata,Humid + festive,HGH112,HeatGuard Hoodie,Black,Hoodie,Mens,Fleece,178,53,35,IN_STOCK,2025-12-06 08:20:41
ST09,Store 9,Kolkata,Humid + festive,HNJ333,Heritage Nehru Jacket,Ivory,Jacket,Mens,Silk Blend,67,20,13,IN_STOCK,2025-12-06 08:20:41
ST09,Store 9,Kolkata,Humid + festive,LSK551,LuxeSilk Kurta Set,Maroon,Kurta Set,Womens,Silk Blend,166,49,33,IN_STOCK,2025-12-06 08:20:41
ST09,Store 9,Kolkata,Humid + festive,MGJ720,MonsoonGuard Jacket,Forest Green,Jacket,Womens,Waterproof Nylon,31,9,6,IN_STOCK,2025-12-06 08:20:41
ST09,Store 9,Kolkata,Humid + festive,MMD777,Midnight Maxi Dress,Navy,Dress,Womens,Viscose,201,60,40,IN_STOCK,2025-12-06 08:20:41
ST09,Store 9,Kolkata,Humid + festive,MRT210,MorningRun Tee,Neon Green,T-Shirt,Mens,Polyester,320,96,64,IN_STOCK,2025-12-06 08:20:41
ST09,Store 9,Kolkata,Humid + festive,MSS441,MetroStretch Shirt,White,Shirt,Mens,Poplin,137,41,27,IN_STOCK,2025-12-06 08:20:41
ST09,Store 9,Kolkata,Humid + festive,ODS901,OceanWash Denim Shirt,Light Blue,Shirt,Mens,Denim,146,43,29,IN_STOCK,2025-12-06 08:20:41
ST09,Store 9,Kolkata,Humid + festive,PTD412,Playtime Dungaree,Denim Blue,Dungaree,Kids,Denim,163,48,32,IN_STOCK,2025-12-06 08:20:41
ST09,Store 9,Kolkata,Humid + festive,RDW300,RainDance Windcheater,Yellow,Jacket,Kids,Nylon,69,20,13,IN_STOCK,2025-12-06 08:20:41
ST09,Store 9,Kolkata,Humid + festive,SBD931,SummerBloom Dress,Peach,Dress,Womens,Rayon,74,22,14,IN_STOCK,2025-12-06 08:20:41
ST09,Store 9,Kolkata,Humid + festive,SFL909,SparkFest Lehenga Set,Fuchsia,Lehenga Set,Girls,Silk Blend,150,45,30,IN_STOCK,2025-12-06 08:20:41
ST09,Store 9,Kolkata,Humid + festive,SGP880,StormGuard Parka,Deep Green,Jacket,Mens,Polyester,65,19,13,IN_STOCK,2025-12-06 08:20:41
ST09,Store 9,Kolkata,Humid + festive,SKT145,SunSafe Kids Tee,Orange,T-Shirt,Kids,Cotton,322,96,64,IN_STOCK,2025-12-06 08:20:41
ST09,Store 9,Kolkata,Humid + festive,SRS744,Sunset Resort Shirt,Coral,Shirt,Mens,Rayon,103,30,20,IN_STOCK,2025-12-06 08:20:41
ST09,Store 9,Kolkata,Humid + festive,SYL330,Studio Yoga Leggings,Black,Leggings,Womens,Nylon-Spandex,136,40,27,IN_STOCK,2025-12-06 08:20:41
ST09,Store 9,Kolkata,Humid + festive,TFC331,TerraFlex Cargo,Khaki,Cargo,Mens,Twill,164,49,32,IN_STOCK,2025-12-06 08:20:41
ST09,Store 9,Kolkata,Humid + festive,TFS522,TerraForm Shorts,Beige,Shorts,Mens,Cotton Twill,122,36,24,IN_STOCK,2025-12-06 08:20:41
ST09,Store 9,Kolkata,Humid + festive,TTP665,TrailBlaze Trackpant,Charcoal,Jogger,Mens,Poly Knit,70,21,14,IN_STOCK,2025-12-06 08:20:41
ST09,Store 9,Kolkata,Humid + festive,UEO543,UrbanEdge Overshirt,Charcoal,Shirt,Mens,Twill,95,28,19,IN_STOCK,2025-12-06 08:20:41
ST09,Store 9,Kolkata,Humid + festive,ULP019,UltraLite Polo,Sky Blue,T-Shirt,Mens,Pique Knit,324,97,64,IN_STOCK,2025-12-06 08:20:41
ST09,Store 9,Kolkata,Humid + festive,WJS555,Weekend Jog Set,Navy,Tracksuit,Mens,Cotton Blend,63,18,12,IN_STOCK,2025-12-06 08:20:41
ST09,Store 9,Kolkata,Humid + festive,WST661,WinterShield Thermal,Charcoal,Thermal,Mens,Thermal Cotton,81,24,16,IN_STOCK,2025-12-06 08:20:41
ST10,Store 10,Ahmedabad,Hot & dry,AAS711,AeroActive Shorts,Black,Shorts,Mens,Poly Knit,50,15,10,IN_STOCK,2025-12-06 08:20:41
ST10,Store 10,Ahmedabad,Hot & dry,ADJ660,AllDay Denim Jogger,Dark Blue,Jogger,Mens,Denim,170,51,34,IN_STOCK,2025-12-06 08:20:41
ST10,Store 10,Ahmedabad,Hot & dry,ALV310,AeroLite Vest,Black,Vest,Mens,Poly Blend,141,42,28,IN_STOCK,2025-12-06 08:20:41
ST10,Store 10,Ahmedabad,Hot & dry,APJ001,Alpine Puffer Jacket,Navy,Jacket,Mens,Polyester,34,10,6,IN_STOCK,2025-12-06 08:20:41
ST10,Store 10,Ahmedabad,Hot & dry,BLK212,BreezeLite Kurta,Teal,Kurta,Mens,Cotton-Linen,100,30,20,IN_STOCK,2025-12-06 08:20:41
ST10,Store 10,Ahmedabad,Hot & dry,BOS120,Boardroom Oxford Shirt,Light Blue,Shirt,Mens,Oxford Cotton,170,51,34,IN_STOCK,2025-12-06 08:20:41
ST10,Store 10,Ahmedabad,Hot & dry,BSS260,Bedtime Story Set,Baby Blue,Pyjama Set,Kids,Cotton,109,32,21,IN_STOCK,2025-12-06 08:20:41
ST10,Store 10,Ahmedabad,Hot & dry,CLS920,Coastline Linen Shirt,Sand,Shirt,Mens,Linen,108,32,21,IN_STOCK,2025-12-06 08:20:41
ST10,Store 10,Ahmedabad,Hot & dry,CLT612,CloudSoft Lounge Tee,Grey,T-Shirt,Mens,Cotton,190,57,38,IN_STOCK,2025-12-06 08:20:41
ST10,Store 10,Ahmedabad,Hot & dry,CMH215,ChillMode Hoodie,Bottle Green,Hoodie,Mens,Fleece,190,57,38,IN_STOCK,2025-12-06 08:20:41
ST10,Store 10,Ahmedabad,Hot & dry,CNPS778,CozyNest Pyjama Set,Lavender,Pyjama Set,Womens,Cotton,111,33,22,IN_STOCK,2025-12-06 08:20:41
ST10,Store 10,Ahmedabad,Hot & dry,CSC332,CityStride Chinos,Stone,Trousers,Mens,Cotton,83,24,16,IN_STOCK,2025-12-06 08:20:41
ST10,Store 10,Ahmedabad,Hot & dry,CWS888,CloudWalk Sneakers,White,Shoes,Mens,Mesh,113,33,22,IN_STOCK,2025-12-06 08:20:41
ST10,Store 10,Ahmedabad,Hot & dry,DFJ821,Denim Force Jeans,Indigo,Jeans,Mens,Denim,124,37,24,IN_STOCK,2025-12-06 08:20:41
ST10,Store 10,Ahmedabad,Hot & dry,EVT040,Everyday Tank,White,Vest,Mens,Cotton,110,33,22,IN_STOCK,2025-12-06 08:20:41
ST10,Store 10,Ahmedabad,Hot & dry,FAK288,FestiveAura Kurta,Mustard,Kurta,Womens,Rayon-Silk,109,32,21,IN_STOCK,2025-12-06 08:20:41
ST10,Store 10,Ahmedabad,Hot & dry,FSK507,FestiveSpark Kurta,Emerald,Kurta,Mens,Silk Blend,166,49,33,IN_STOCK,2025-12-06 08:20:41
ST10,Store 10,Ahmedabad,Hot & dry,GSJ014,Glacier Shield Jacket,Olive,Jacket,Mens,Nylon Blend,58,17,11,IN_STOCK,2025-12-06 08:20:41
ST10,Store 10,Ahmedabad,Hot & dry,HGH112,HeatGuard Hoodie,Black,Hoodie,Mens,Fleece,96,28,19,IN_STOCK,2025-12-06 08:20:41
ST10,Store 10,Ahmedabad,Hot & dry,HNJ333,Heritage Nehru Jacket,Ivory,Jacket,Mens,Silk Blend,41,12,8,IN_STOCK,2025-12-06 08:20:41
ST10,Store 10,Ahmedabad,Hot & dry,LSK551,LuxeSilk Kurta Set,Maroon,Kurta Set,Womens,Silk Blend,145,43,29,IN_STOCK,2025-12-06 08:20:41
ST10,Store 10,Ahmedabad,Hot & dry,MGJ720,MonsoonGuard Jacket,Forest Green,Jacket,Womens,Waterproof Nylon,40,12,8,IN_STOCK,2025-12-06 08:20:41
ST10,Store 10,Ahmedabad,Hot & dry,MMD777,Midnight Maxi Dress,Navy,Dress,Womens,Viscose,185,55,37,IN_STOCK,2025-12-06 08:20:41
ST10,Store 10,Ahmedabad,Hot & dry,MRT210,MorningRun Tee,Neon Green,T-Shirt,Mens,Polyester,117,35,23,IN_STOCK,2025-12-06 08:20:41
ST10,Store 10,Ahmedabad,Hot & dry,MSS441,MetroStretch Shirt,White,Shirt,Mens,Poplin,226,67,45,IN_STOCK,2025-12-06 08:20:41
ST10,Store 10,Ahmedabad,Hot & dry,ODS901,OceanWash Denim Shirt,Light Blue,Shirt,Mens,Denim,127,38,25,IN_STOCK,2025-12-06 08:20:41
ST10,Store 10,Ahmedabad,Hot & dry,PTD412,Playtime Dungaree,Denim Blue,Dungaree,Kids,Denim,67,20,13,IN_STOCK,2025-12-06 08:20:41
ST10,Store 10,Ahmedabad,Hot & dry,RDW300,RainDance Windcheater,Yellow,Jacket,Kids,Nylon,56,16,11,IN_STOCK,2025-12-06 08:20:41
ST10,Store 10,Ahmedabad,Hot & dry,SBD931,SummerBloom Dress,Peach,Dress,Womens,Rayon,76,22,15,IN_STOCK,2025-12-06 08:20:41
ST10,Store 10,Ahmedabad,Hot & dry,SFL909,SparkFest Lehenga Set,Fuchsia,Lehenga Set,Girls,Silk Blend,108,32,21,IN_STOCK,2025-12-06 08:20:41
ST10,Store 10,Ahmedabad,Hot & dry,SGP880,StormGuard Parka,Deep Green,Jacket,Mens,Polyester,58,17,11,IN_STOCK,2025-12-06 08:20:41
ST10,Store 10,Ahmedabad,Hot & dry,SKT145,SunSafe Kids Tee,Orange,T-Shirt,Kids,Cotton,318,95,63,IN_STOCK,2025-12-06 08:20:41
ST10,Store 10,Ahmedabad,Hot & dry,SRS744,Sunset Resort Shirt,Coral,Shirt,Mens,Rayon,224,67,44,IN_STOCK,2025-12-06 08:20:41
ST10,Store 10,Ahmedabad,Hot & dry,SYL330,Studio Yoga Leggings,Black,Leggings,Womens,Nylon-Spandex,124,37,24,IN_STOCK,2025-12-06 08:20:41
ST10,Store 10,Ahmedabad,Hot & dry,TFC331,TerraFlex Cargo,Khaki,Cargo,Mens,Twill,101,30,20,IN_STOCK,2025-12-06 08:20:41
ST10,Store 10,Ahmedabad,Hot & dry,TFS522,TerraForm Shorts,Beige,Shorts,Mens,Cotton Twill,167,50,33,IN_STOCK,2025-12-06 08:20:41
ST10,Store 10,Ahmedabad,Hot & dry,TTP665,TrailBlaze Trackpant,Charcoal,Jogger,Mens,Poly Knit,126,37,25,IN_STOCK,2025-12-06 08:20:41
ST10,Store 10,Ahmedabad,Hot & dry,UEO543,UrbanEdge Overshirt,Charcoal,Shirt,Mens,Twill,143,42,28,IN_STOCK,2025-12-06 08:20:41
ST10,Store 10,Ahmedabad,Hot & dry,ULP019,UltraLite Polo,Sky Blue,T-Shirt,Mens,Pique Knit,130,39,26,IN_STOCK,2025-12-06 08:20:41
ST10,Store 10,Ahmedabad,Hot & dry,WJS555,Weekend Jog Set,Navy,Tracksuit,Mens,Cotton Blend,163,48,32,IN_STOCK,2025-12-06 08:20:41
ST10,Store 10,Ahmedabad,Hot & dry,WST661,WinterShield Thermal,Charcoal,Thermal,Mens,Thermal Cotton,107,32,21,IN_STOCK,2025-12-06 08:20:41
